customerID,churn_risk_score,usage_trend,sentiment_score,complaint_category,health_score,risk_tier,explanation
1839-UMACK,0.08255555,Growing,-0.991571088631948,Service Quality,94.3475453555584,Healthy,"low churn risk, growing usage, and negative recent complaints"
3030-YDNRM,0.857432,Growing,-0.9983035922050476,Technical,40.00520557165146,At-Risk,"high churn risk, growing usage, and negative recent complaints"
7321-KKSDU,0.017593836,Declining,0.9996423721313475,Technical,98.76306703314185,Healthy,"low churn risk, declining usage, and positive recent feedback"
3402-XRIUO,0.35156554,Growing,-0.3321110208829244,Service Quality,85.40874689817429,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
3132-TVFDZ,0.7770522,Declining,-0.9994810223579408,Service Quality,15.614129006862639,Critical,"high churn risk, declining usage, and negative recent complaints"
8286-AFUYI,0.7472124,Stable,-0.0072568953037261,Service Quality,47.58627787232399,At-Risk,"high churn risk, stable usage, and neutral recent contact history"
8080-DDEMJ,0.8517064,Declining,-0.9985464513301848,Billing,10.402356237173082,Critical,"high churn risk, declining usage, and negative recent complaints"
8356-WUAOJ,0.804649,Growing,-0.9979864358901978,Billing,43.70477378368378,At-Risk,"high churn risk, growing usage, and negative recent complaints"
6365-MTGZX,0.6341988,Declining,-0.9992451965808868,Service Quality,25.617407113313675,Critical,"moderate churn risk, declining usage, and negative recent complaints"
1349-WXNGG,0.68861157,Declining,-0.9986217617988586,Service Quality,21.817863881587982,Critical,"high churn risk, declining usage, and negative recent complaints"
8058-DMYRU,0.6382583,Growing,-0.9858585298061372,Billing,55.534042567014694,At-Risk,"moderate churn risk, growing usage, and negative recent complaints"
9350-ZXYJC,0.06518365,Stable,-0.3183603286743164,Billing,90.66173978149891,Healthy,"low churn risk, stable usage, and negative recent complaints"
6990-YNRIO,0.6050692,Declining,-0.9991683959960938,Billing,27.657628655433655,Critical,"moderate churn risk, declining usage, and negative recent complaints"
8958-JPTRR,0.13701163,Growing,-0.3362537026405334,Service Quality,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
6959-GQEGV,0.34982535,Stable,-0.9774697422981262,Billing,60.85017919540405,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
3173-WSSUE,0.00849711,Stable,-0.999261200428009,Technical,84.41628431901336,Healthy,"low churn risk, stable usage, and negative recent complaints"
1265-HVPZB,0.09924817,Growing,-0.9979864358901978,Billing,93.08283150196075,Healthy,"low churn risk, growing usage, and negative recent complaints"
4115-UMJFQ,0.10957286,Stable,-0.9996175765991212,Billing,77.33563631772995,Healthy,"low churn risk, stable usage, and negative recent complaints"
7369-TRPFD,0.002628518,Growing,-0.9989024996757508,Billing,99.83246624236926,Healthy,"low churn risk, growing usage, and negative recent complaints"
1098-KFQEC,0.051981542,Growing,-0.99873818953832,Service Quality,96.38021919876337,Healthy,"low churn risk, growing usage, and negative recent complaints"
7190-XHTWJ,0.005206371,Growing,0.9919238984584808,Service Quality,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
0621-TWIEM,0.57963777,Declining,-0.9996943771839142,Billing,29.42994073033333,Critical,"moderate churn risk, declining usage, and negative recent complaints"
3537-RYBHH,0.32247233,Growing,0.9996423721313475,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
2485-ITVKB,0.8428475,Declining,-0.99967622756958,Service Quality,11.005529761314394,Critical,"high churn risk, declining usage, and negative recent complaints"
3669-OYSJI,0.74256474,Declining,-0.9990351796150208,Billing,18.034940659999847,Critical,"high churn risk, declining usage, and negative recent complaints"
1612-EOHDH,0.81206566,Declining,-0.9991560379664104,Billing,13.168063163757322,Critical,"high churn risk, declining usage, and negative recent complaints"
6702-OHFWR,0.915741,Declining,-0.9995492994785308,Billing,5.904888659715654,Critical,"high churn risk, declining usage, and negative recent complaints"
5296-BFCYD,0.013820362,Declining,0.9998584985733032,Service Quality,99.03045211918652,Healthy,"low churn risk, declining usage, and positive recent feedback"
4510-PYUSH,0.3368301,Declining,-0.9987192153930664,Technical,46.44110411405563,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
9359-JANWS,0.028055836,Growing,-0.9996175765991212,Billing,98.04182786494493,Healthy,"low churn risk, growing usage, and negative recent complaints"
7517-SAWMO,0.64856386,Declining,-0.9994810223579408,Service Quality,24.608314335346222,Critical,"moderate churn risk, declining usage, and negative recent complaints"
4143-HHPMK,0.6348972,Declining,-0.9985893368721008,Billing,25.578357875347137,Critical,"moderate churn risk, declining usage, and negative recent complaints"
3279-DYZQM,0.020664422,Growing,-0.9995808005332948,Technical,98.55977846309543,Healthy,"low churn risk, growing usage, and negative recent complaints"
7054-LGEQW,0.75585765,Declining,-0.9997711777687072,Service Quality,17.093397080898285,Critical,"high churn risk, declining usage, and negative recent complaints"
0523-VNGTF,0.35418686,Stable,-0.3375000754992167,Billing,70.14441847801208,Healthy,"moderate churn risk, stable usage, and negative recent complaints"
9575-IWCAZ,0.22805642,Declining,-0.3319388031959533,Billing,64.05696883797646,At-Risk,"low churn risk, declining usage, and negative recent complaints"
7105-MXJLL,0.2534056,Growing,-0.994247317314148,Service Quality,82.34789818525314,Healthy,"low churn risk, growing usage, and negative recent complaints"
7064-FRRSW,0.5986346,Declining,-0.9979864358901978,Billing,28.125781416893005,Critical,"moderate churn risk, declining usage, and negative recent complaints"
7940-UQQUG,0.2169085,Stable,-0.9774697422981262,Billing,70.15435889363289,Healthy,"low churn risk, stable usage, and negative recent complaints"
0923-PNFUB,0.7378309,Declining,-0.9964183270931244,Billing,18.405563682317734,Critical,"high churn risk, declining usage, and negative recent complaints"
3961-SXAXY,0.73760206,Growing,-0.3250462810198466,Billing,58.49216192960739,At-Risk,"high churn risk, growing usage, and negative recent complaints"
7010-BRBUU,0.0058136806,Growing,-0.3309151132901509,Service Quality,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
3566-HJGPK,0.8069913,Growing,-0.0066334605216979,Service Quality,58.411108553409576,At-Risk,"high churn risk, growing usage, and neutral recent contact history"
3062-ICYZQ,0.49160224,Stable,-0.9988479018211364,Billing,50.60512453317642,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
9938-PRCVK,0.020524682,Growing,0.9996423721313475,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
0973-KYVNF,0.015751157,Declining,-0.994247317314148,Service Quality,68.98370925337076,Healthy,"low churn risk, declining usage, and negative recent complaints"
5129-HHMZC,0.050760236,Growing,0.3350660999615987,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
9637-CDTKZ,0.018815832,Growing,-0.9979864358901978,Billing,98.71309520676732,Healthy,"low churn risk, growing usage, and negative recent complaints"
3946-JEWRQ,0.58649033,Stable,-0.9996175765991212,Billing,43.95141303539276,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
7873-CVMAW,0.003124979,Growing,0.3351381421089172,Service Quality,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
0463-WZZKO,0.30036902,Growing,-0.3322823842366536,Billing,88.98993253707886,Healthy,"low churn risk, growing usage, and negative recent complaints"
3494-JCHRQ,0.9197105,Declining,-0.9995786249637604,Service Quality,5.626584440469742,Critical,"high churn risk, declining usage, and negative recent complaints"
6474-FVJLC,0.91998035,Declining,-0.99747234582901,Service Quality,5.639290511608124,Critical,"high churn risk, declining usage, and negative recent complaints"
4524-QCSSM,0.5196199,Stable,-0.3251992265383402,Billing,58.748619854450226,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
5832-EXGTT,0.21106598,Stable,0.9998032450675964,Technical,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
8840-DQLGN,0.51958793,Declining,-0.9922104477882384,Technical,33.745687901973724,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
2039-JONDJ,0.10696095,Declining,0.0008279681205749,Billing,77.52515286207199,Healthy,"low churn risk, declining usage, and neutral recent contact history"
7217-JYHOQ,0.16466719,Declining,-0.9987192153930664,Technical,58.49250853061676,At-Risk,"low churn risk, declining usage, and negative recent complaints"
6695-FRVEC,0.018536178,Growing,-0.336382786432902,Service Quality,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
4547-LYTDD,0.7104932,Declining,-0.999106466770172,Billing,20.27887850999832,Critical,"high churn risk, declining usage, and negative recent complaints"
9894-QMIMJ,0.13021307,Growing,0.9998032450675964,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
8069-YQQAJ,0.5690369,Growing,0.0001611113548278,Service Quality,75.16983360052109,Healthy,"moderate churn risk, growing usage, and neutral recent contact history"
6770-XUAGN,0.6756786,Declining,-0.9974724849065144,Billing,22.74040997028351,Critical,"high churn risk, declining usage, and negative recent complaints"
4193-ORFCL,0.84491456,Declining,-0.999106466770172,Billing,10.86938410997391,Critical,"high churn risk, declining usage, and negative recent complaints"
1636-NTNCO,0.71579415,Stable,0.9998032450675964,Technical,64.8914584517479,At-Risk,"high churn risk, stable usage, and positive recent feedback"
3466-WAESX,0.5338547,Growing,0.9996423721313475,Technical,92.6248049736023,Healthy,"moderate churn risk, growing usage, and positive recent feedback"
9281-PKKZE,0.5598344,Growing,0.9998584985733032,Service Quality,90.80946803092957,Healthy,"moderate churn risk, growing usage, and positive recent feedback"
3638-VBZTA,0.0403525,Stable,0.3333131670951843,Technical,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
7459-IMVYU,0.25146082,Stable,-0.3250462810198466,Billing,77.52204835414886,Healthy,"low churn risk, stable usage, and negative recent complaints"
7776-QWNFX,0.41538325,Declining,-0.9979864358901978,Billing,40.95337599515915,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
6689-TCZHQ,0.79643416,Declining,-0.9996687769889832,Billing,14.254576861858368,Critical,"high churn risk, declining usage, and negative recent complaints"
8563-OYMQY,0.65309966,Growing,0.9998779296875,Other,84.2811930179596,Healthy,"moderate churn risk, growing usage, and positive recent feedback"
0754-EEBDC,0.03619394,Growing,-0.994247317314148,Service Quality,97.55271438509226,Healthy,"low churn risk, growing usage, and negative recent complaints"
5777-ZPQNC,0.07284755,Stable,-0.3376477162043254,Service Quality,89.83595557510853,Healthy,"low churn risk, stable usage, and negative recent complaints"
1951-IEYXM,0.0040270216,Stable,-0.99967622756958,Service Quality,84.72296507563442,Healthy,"low churn risk, stable usage, and negative recent complaints"
3318-NMQXL,0.881759,Declining,0.0001905858516693,Technical,23.27972963452339,Critical,"high churn risk, declining usage, and neutral recent contact history"
3143-ILDAL,0.41516903,Declining,-0.9993137717247008,Billing,40.948461294174194,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
1022-RKXDR,0.06210994,Stable,0.9998779296875,Other,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
2361-FJWNO,0.13216022,Growing,3.078579902648926e-05,Technical,100.0,Healthy,"low churn risk, growing usage, and neutral recent contact history"
2272-UOINI,0.52391726,Growing,0.0033678412437438,Billing,78.37630957365036,Healthy,"moderate churn risk, growing usage, and neutral recent contact history"
8232-UTFOZ,0.004210265,Stable,0.9998308718204498,Service Quality,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
3750-YHRYO,0.05196822,Growing,0.3340447147687276,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
6637-KYRCV,0.641855,Growing,-0.33212943871816,Technical,65.08820831775665,At-Risk,"moderate churn risk, growing usage, and negative recent complaints"
5668-MEISB,0.019029882,Growing,-0.9918467005093892,Billing,98.79020776599646,Healthy,"low churn risk, growing usage, and negative recent complaints"
0129-QMPDR,0.022186127,Growing,0.984205424785614,Service Quality,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
7188-CBBBA,0.43068567,Growing,-0.9994810223579408,Service Quality,69.85978782176971,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
5356-CSVSQ,0.52815586,Growing,0.9996423721313475,Technical,93.02372515201569,Healthy,"moderate churn risk, growing usage, and positive recent feedback"
3221-CJMSG,0.16201739,Growing,-0.9985449612140656,Billing,88.68060827255249,Healthy,"low churn risk, growing usage, and negative recent complaints"
4720-VSTSI,0.57133764,Declining,-0.99967622756958,Service Quality,30.011221766471863,Critical,"moderate churn risk, declining usage, and negative recent complaints"
3219-JQRSL,0.0060294005,Stable,0.9996423721313475,Technical,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
2801-NISEI,0.21183452,Stable,-0.994247317314148,Service Quality,70.25787383317947,Healthy,"low churn risk, stable usage, and negative recent complaints"
3946-MHCZW,0.7600337,Declining,-0.9996175765991212,Billing,16.803375482559204,Critical,"high churn risk, declining usage, and negative recent complaints"
4623-ZKHLY,0.1615972,Growing,-0.994247317314148,Service Quality,88.77448573708534,Healthy,"low churn risk, growing usage, and negative recent complaints"
6732-VAILE,0.055578265,Stable,-0.9899011651674906,Billing,81.26100394874811,Healthy,"low churn risk, stable usage, and negative recent complaints"
8201-AAXCB,0.3172382,Growing,0.9998584985733032,Service Quality,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
7696-CFTAT,0.027146656,Growing,-0.331054429213206,Technical,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
1845-CSBRZ,0.6095463,Growing,0.0002710223197937,Technical,72.33582407236099,Healthy,"moderate churn risk, growing usage, and neutral recent contact history"
2123-VSCOT,0.036354076,Declining,-0.3328772981961568,Service Quality,77.46205519884825,Healthy,"low churn risk, declining usage, and negative recent complaints"
6651-AZVTJ,0.7871632,Declining,-0.9989252686500548,Billing,14.914697110652925,Critical,"high churn risk, declining usage, and negative recent complaints"
4566-GOLUK,0.68152225,Declining,-0.998982826868693,Service Quality,22.30870008468628,Critical,"high churn risk, declining usage, and negative recent complaints"
2484-DGXPZ,0.23258902,Declining,-0.9996175765991212,Billing,53.724504858255386,At-Risk,"low churn risk, declining usage, and negative recent complaints"
2018-QKYGT,0.93229294,Growing,0.33365398645401,Technical,54.74430412054062,At-Risk,"high churn risk, growing usage, and positive recent feedback"
2792-VPPET,0.34686992,Stable,-0.9979864358901978,Billing,60.74930936098099,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
7409-JURKQ,0.39240706,Stable,0.9945752422014872,Other,87.45013445615768,Healthy,"moderate churn risk, stable usage, and positive recent feedback"
3247-MHJKM,0.6117619,Declining,0.0012027919292449,Other,42.194706946611404,At-Risk,"moderate churn risk, declining usage, and neutral recent contact history"
1964-SVLEA,0.062051687,Stable,-0.3306203881899516,Service Quality,90.69707605987787,Healthy,"low churn risk, stable usage, and negative recent complaints"
4587-NUKOX,0.7599354,Declining,-0.9885252714157104,Billing,16.97664439678192,Critical,"high churn risk, declining usage, and negative recent complaints"
7297-DVYGA,0.06969514,Stable,-0.999106466770172,Billing,80.13474337756634,Healthy,"low churn risk, stable usage, and negative recent complaints"
2239-CGBUZ,0.07683442,Growing,0.0011654496192932,Service Quality,100.0,Healthy,"low churn risk, growing usage, and neutral recent contact history"
0854-UYHZD,0.015762316,Growing,0.3334917426109314,Other,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
7243-LCGGZ,0.6980517,Growing,-0.9774697422981262,Billing,51.47433549165726,At-Risk,"high churn risk, growing usage, and negative recent complaints"
8267-KFGYD,0.548398,Growing,-0.9979864358901978,Billing,61.64234220981598,At-Risk,"moderate churn risk, growing usage, and negative recent complaints"
4890-VMUAV,0.13889806,Stable,-0.336604356765747,Service Quality,85.2280704677105,Healthy,"low churn risk, stable usage, and negative recent complaints"
9261-WDCAF,0.6000947,Stable,0.3339910904566447,Technical,63.003239035606384,At-Risk,"moderate churn risk, stable usage, and positive recent feedback"
3764-MNMOI,0.0017256801,Growing,0.3336724042892456,Other,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
7442-YGZFK,0.6696499,Stable,-0.995859831571579,Service Quality,38.18660959601402,At-Risk,"high churn risk, stable usage, and negative recent complaints"
0420-BWTPW,0.46830213,Declining,-0.9997711777687072,Service Quality,37.22228318452835,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
8229-BUJHX,0.0056205373,Growing,-0.9981884161631266,Billing,99.63373614475131,Healthy,"low churn risk, growing usage, and negative recent complaints"
7449-HVPIV,0.45906165,Growing,-0.996961772441864,Service Quality,67.91125774383545,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
5504-WSIUR,0.15273571,Growing,-0.9984099864959716,Service Quality,89.33235049247742,Healthy,"low churn risk, growing usage, and negative recent complaints"
8183-ONMXC,0.7997582,Declining,-0.9994810223579408,Service Quality,14.024710953235624,Critical,"high churn risk, declining usage, and negative recent complaints"
8466-PZBLH,0.2723531,Growing,-0.99747234582901,Service Quality,80.97319692373276,Healthy,"low churn risk, growing usage, and negative recent complaints"
9614-RMGHA,0.56112057,Declining,-0.9985893368721008,Billing,30.742720067501068,Critical,"moderate churn risk, declining usage, and negative recent complaints"
8735-IJJEG,0.35148183,Growing,-0.9976437091827391,Service Quality,75.43161660432816,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
0564-MUUQK,0.63520354,Declining,0.9998032450675964,Technical,55.53280085325241,At-Risk,"moderate churn risk, declining usage, and positive recent feedback"
5054-IEXZT,0.9035468,Declining,-0.9983667731285096,Service Quality,6.7762216925621015,Critical,"high churn risk, declining usage, and negative recent complaints"
5834-ASPWA,0.9411219,Declining,-0.9985449612140656,Billing,4.143294245004654,Critical,"high churn risk, declining usage, and negative recent complaints"
0701-RFGFI,0.6440718,Stable,-0.9774697422981262,Billing,40.25292664766312,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
0019-EFAEP,0.010553302,Growing,-0.999103456735611,Billing,99.2747169919312,Healthy,"low churn risk, growing usage, and negative recent complaints"
5619-PTMIK,0.29979166,Stable,-0.994247317314148,Service Quality,64.10087376832962,At-Risk,"low churn risk, stable usage, and negative recent complaints"
3737-XBQDD,0.66115004,Stable,-0.0077060759067535,Billing,53.60390618443489,At-Risk,"high churn risk, stable usage, and neutral recent contact history"
5882-CMAZQ,0.49805495,Growing,-0.3323649565378825,Service Quality,75.15067905187607,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
5846-QFDFI,0.36854172,Growing,0.0005265176296234,Billing,89.20997753739357,Healthy,"moderate churn risk, growing usage, and neutral recent contact history"
4445-KWOKW,0.106441036,Stable,0.9998779296875,Other,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
3511-APPBJ,0.45735422,Growing,0.9998032450675964,Technical,97.98225343227386,Healthy,"moderate churn risk, growing usage, and positive recent feedback"
7967-HYCDE,0.69395036,Growing,0.984205424785614,Service Quality,81.18655651807785,Healthy,"high churn risk, growing usage, and positive recent feedback"
2430-RRYUW,0.042443793,Growing,0.0112040936946868,Billing,100.0,Healthy,"low churn risk, growing usage, and neutral recent contact history"
3948-XHGNA,0.3207654,Declining,-0.9994528889656068,Service Quality,47.55462825298309,At-Risk,"low churn risk, declining usage, and negative recent complaints"
3723-BFBGR,0.25887173,Stable,0.3332223892211914,Technical,86.87731444835663,Healthy,"low churn risk, stable usage, and positive recent feedback"
0565-IYCGT,0.47825062,Declining,-0.9997237026691436,Service Quality,36.52660086750984,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
5447-WZAFP,0.32100877,Growing,-0.3325753609339396,Billing,87.54075556993484,Healthy,"low churn risk, growing usage, and negative recent complaints"
5110-CHOPY,0.18081984,Growing,-0.3330063819885254,Service Quality,97.34751552343369,Healthy,"low churn risk, growing usage, and negative recent complaints"
5445-UTODQ,0.8619475,Declining,-0.9996175765991212,Billing,9.669412970542906,Critical,"high churn risk, declining usage, and negative recent complaints"
4425-OWHWB,0.0518067,Declining,-0.9968129595120748,Service Quality,66.42133664339781,Healthy,"low churn risk, declining usage, and negative recent complaints"
7892-QVYKW,0.6017997,Growing,-0.3321101665496826,Billing,67.89236664772034,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
9675-ICXCT,0.014885142,Stable,-0.3331328431765238,Service Quality,93.96104738116264,Healthy,"low churn risk, stable usage, and negative recent complaints"
1024-VRZHF,0.8347979,Declining,-0.9996175765991212,Billing,11.56988203525543,Critical,"high churn risk, declining usage, and negative recent complaints"
4703-MQYKT,0.016226908,Growing,-0.9979864358901978,Billing,98.89431988820434,Healthy,"low churn risk, growing usage, and negative recent complaints"
9497-QCMMS,0.97272766,Declining,-0.9992625713348388,Billing,1.9201254844665545,Critical,"high churn risk, declining usage, and negative recent complaints"
5692-ICXLW,0.749176,Growing,0.0005696415901184,Service Quality,62.566222846508026,At-Risk,"high churn risk, growing usage, and neutral recent contact history"
0602-DDUML,0.0348513,Stable,0.333722174167633,Other,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
2208-MPXIO,0.017302608,Growing,-0.9995808005332948,Technical,98.7951054237783,Healthy,"low churn risk, growing usage, and negative recent complaints"
1960-UYCNN,0.75491554,Declining,0.3351381421089172,Service Quality,37.18298465013504,At-Risk,"high churn risk, declining usage, and positive recent feedback"
0348-SDKOL,0.59540963,Declining,-0.9990351796150208,Billing,28.33579808473587,Critical,"moderate churn risk, declining usage, and negative recent complaints"
3190-FZATL,0.17096475,Growing,0.9998779296875,Other,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
7336-RLLRH,0.20709148,Stable,-0.9980957806110382,Service Quality,70.53215965628624,Healthy,"low churn risk, stable usage, and negative recent complaints"
4373-MAVJG,0.77533454,Declining,-0.9997711777687072,Service Quality,15.730014741420748,Critical,"high churn risk, declining usage, and negative recent complaints"
8901-HJXTF,0.5234698,Declining,-0.9975042939186096,Service Quality,33.39454919099808,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
7710-JSYOA,0.089486785,Stable,0.984205424785614,Service Quality,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
5419-KLXBN,0.56686246,Declining,-0.9994810223579408,Service Quality,30.32741218805313,Critical,"moderate churn risk, declining usage, and negative recent complaints"
3424-NMNBO,0.60083246,Declining,-0.9987337291240692,Billing,27.96072170138359,Critical,"moderate churn risk, declining usage, and negative recent complaints"
9885-MFVSU,0.027493319,Growing,-0.3322823842366536,Billing,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
4514-GFCFI,0.82929856,Declining,-0.999421000480652,Technical,11.957786083221434,Critical,"high churn risk, declining usage, and negative recent complaints"
0607-MVMGC,0.23825799,Stable,-0.995859831571579,Service Quality,68.38404327630997,Healthy,"low churn risk, stable usage, and negative recent complaints"
3365-SAIGS,0.71355253,Growing,-0.3379249970118205,Technical,59.98244762420654,At-Risk,"high churn risk, growing usage, and negative recent complaints"
9828-AOQLM,0.8645009,Declining,-0.9989856680234274,Billing,9.500153362751007,Critical,"high churn risk, declining usage, and negative recent complaints"
8022-BECSI,0.08613714,Stable,0.9920319616794586,Service Quality,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
8000-REIQB,0.9342058,Declining,-0.9987192153930664,Technical,4.624807834625244,Critical,"high churn risk, declining usage, and negative recent complaints"
9993-LHIEB,0.028278578,Stable,-0.3322916825612386,Service Quality,93.03612429648638,Healthy,"low churn risk, stable usage, and negative recent complaints"
0266-CLZKZ,0.21655384,Growing,0.984205424785614,Service Quality,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
7615-ESMYF,0.8389493,Declining,-0.99967622756958,Service Quality,11.278403997421266,Critical,"high churn risk, declining usage, and negative recent complaints"
3858-VOBET,0.687896,Declining,-0.9985893368721008,Billing,21.86843901872635,Critical,"high churn risk, declining usage, and negative recent complaints"
7020-OZKXZ,0.66255057,Growing,-0.999261200428009,Technical,53.632542192935944,At-Risk,"high churn risk, growing usage, and negative recent complaints"
3977-QCRSL,0.25934607,Declining,-0.3311080535252889,Technical,61.879154443740845,At-Risk,"low churn risk, declining usage, and negative recent complaints"
0017-DINOC,0.04176642,Stable,0.0033678412437438,Billing,97.12686821818352,Healthy,"low churn risk, stable usage, and neutral recent contact history"
1447-PJGGA,0.2896343,Declining,-0.9997711777687072,Service Quality,49.72903221845627,At-Risk,"low churn risk, declining usage, and negative recent complaints"
8565-CLBZW,0.6690564,Declining,-0.999261200428009,Technical,23.17713290452957,Critical,"high churn risk, declining usage, and negative recent complaints"
9139-WQQDY,0.35199764,Declining,-0.9993254144986472,Technical,45.3702837228775,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
0224-HJAPT,0.66560805,Declining,-0.9991327822208405,Billing,23.42044487595558,Critical,"high churn risk, declining usage, and negative recent complaints"
8086-OVPWV,0.9008225,Declining,-0.999626100063324,Service Quality,6.948032081127167,Critical,"high churn risk, declining usage, and negative recent complaints"
9430-FRQOC,0.8860328,Declining,-0.99967622756958,Service Quality,7.982559204101564,Critical,"high churn risk, declining usage, and negative recent complaints"
7639-OPLNG,0.05300093,Stable,0.0026975274085998,Service Quality,96.33039776235819,Healthy,"low churn risk, stable usage, and neutral recent contact history"
3074-GQWYX,0.8364544,Declining,-0.9979864358901978,Billing,11.47839605808258,Critical,"high churn risk, declining usage, and negative recent complaints"
1492-QGCLU,0.28121445,Stable,-0.987471044063568,Billing,65.50292313098907,At-Risk,"low churn risk, stable usage, and negative recent complaints"
6845-RGTYS,0.6352081,Declining,-0.9978347818056742,Service Quality,25.567913353443146,Critical,"moderate churn risk, declining usage, and negative recent complaints"
7328-OWMOM,0.01131799,Growing,-0.9994810223579408,Service Quality,99.21552537940443,Healthy,"low churn risk, growing usage, and negative recent complaints"
4418-LZMSV,0.19204082,Growing,-0.3257694641749064,Billing,96.6706009209156,Healthy,"low churn risk, growing usage, and negative recent complaints"
5155-AZQPB,0.16015422,Growing,0.0003483891487121,Billing,100.0,Healthy,"low churn risk, growing usage, and neutral recent contact history"
8861-HGGKB,0.80345464,Declining,-0.9921894470850626,Billing,13.875333666801453,Critical,"high churn risk, declining usage, and negative recent complaints"
1087-GRUYI,0.013698391,Stable,0.9998779296875,Other,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
7065-YUNRY,0.808141,Declining,-0.9848400950431824,Billing,13.657529056072235,Critical,"high churn risk, declining usage, and negative recent complaints"
7694-VLBWQ,0.59750813,Declining,-0.9977819720904032,Service Quality,28.20770114660263,Critical,"moderate churn risk, declining usage, and negative recent complaints"
2546-KZAAT,0.1709945,Growing,-0.9774697422981262,Billing,88.36833849549294,Healthy,"low churn risk, growing usage, and negative recent complaints"
0181-RITDD,0.06435243,Growing,-0.332725723584493,Technical,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
5989-PGKJB,0.71912354,Growing,-0.9978446761767068,Service Quality,49.69368189573288,At-Risk,"high churn risk, growing usage, and negative recent complaints"
4795-KTRTH,0.8760036,Declining,-0.9990850687026978,Billing,8.693470358848572,Critical,"high churn risk, declining usage, and negative recent complaints"
8272-ONJLV,0.5891793,Stable,0.9996423721313475,Technical,73.75208616256714,Healthy,"moderate churn risk, stable usage, and positive recent feedback"
1488-PBLJN,0.031491846,Growing,0.0005696415901184,Service Quality,100.0,Healthy,"low churn risk, growing usage, and neutral recent contact history"
0308-GIQJT,0.18456604,Stable,0.9998584985733032,Service Quality,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
3778-FOAQW,0.09463614,Growing,-0.3377872705459595,Billing,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
4452-ROHMO,0.025964815,Growing,-0.9994687139987946,Service Quality,98.19043222814798,Healthy,"low churn risk, growing usage, and negative recent complaints"
6481-OGDOO,0.2976389,Declining,-0.99967622756958,Service Quality,49.1701340675354,At-Risk,"low churn risk, declining usage, and negative recent complaints"
3090-LETTY,0.45827088,Growing,-0.9961168766021729,Billing,67.97928541898727,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
5349-AZPEW,0.5267188,Stable,-0.9961168766021729,Billing,48.187931180000305,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
